id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type
in-31617750ba7fc7f7,indeed,https://ng.indeed.com/viewjob?jk=31617750ba7fc7f7,http://ng.indeed.com/job/loan-servicing-and-recovery-coordinator-31617750ba7fc7f7,Loan Servicing and Recovery Coordinator,Beryl Springs Limited,"Lagos, LA, NG",2025-08-12,fulltime,,,,,,True,,,,berylspringslimited@gmail.com,"VACANCY! VACANCY! VACANCY!!!

**COMPANY:** Snappy Credit limited is a Fintech company that provides quick loans to customers via an online process

**Job Location: IKEJA**

**Job Title :** Loan Servicing and Recovery Coordinator

**.Company Benefits**

1\\. Basic salary: 60k

2\\. Bonus: daily bonus, weekly bonus, (up to 15k)

3\\. Phone compensation ( Airtime \\& data)

4\\. Skills training within one week of joining the company and transportation subsidies.

5\\. Permission to work from home (return to office for skills training if not performing well)

6\\. Salary increased in three months and again in six months.

7\\. Year\\-end bonus for good performance every year.

**Employment Type: Full\\-time**

**RESPONSIBILITY:**

* **Loan servicing** – Overseeing disbursements, repayment postings, and account updates.
* **Repayment monitoring** – Tracking scheduled payments to identify overdue accounts early.
* **Debt recovery coordination** – Organizing and supervising recovery activities, including calls, notices, and field visits.
* **Customer relationship management** – Assisting borrowers with loan\\-related queries and providing guidance on repayment plans.
* **Restructuring and settlements** – Negotiating and approving loan restructuring for customers with genuine repayment difficulties.
* **Record management** – Maintaining accurate, up\\-to\\-date loan account records and recovery documentation.

**REQUIREMENTS:**

* Candidates should possess an SSCE/OND / HND / B.Sc qualification with 0 \\- 1 years work experience.
* **Experience:** 1–3 years’ experience in loan administration, credit control, debt recovery, or similar role (experience in microfinance or banking is an added advantage).
* Solid understanding of loan servicing processes, credit management, and recovery procedures.
* Familiarity with financial regulations and compliance requirements.
* Strong communication, negotiation, and interpersonal skills.
* Good analytical and problem\\-solving abilities.
* Proficiency in Microsoft Office applications, especially Excel and Word.
* High level of integrity, professionalism, and confidentiality.
* Persistence, resilience, and ability to handle pressure.
* Attention to detail with strong organizational skills.
* **Must have Smart Phone.(Android or iPhone)Method of Application:**

Interested and qualified candidates should send their CV using the Job Title.to: 09025395912 on WhatsApp and a copy

to: berylspringslimited@gmail.com

using the Job Title as the subject of the email.

Job Types: Full\\-time, Permanent, New grad",,https://ng.indeed.com/cmp/Beryl-Springs-Limited,,,,,,,,,,,,
in-3b7560d8edc26fc1,indeed,https://ng.indeed.com/viewjob?jk=3b7560d8edc26fc1,http://ng.indeed.com/job/nysc-retail-associate-stockroom-fulfillment-3b7560d8edc26fc1,NYSC Retail Associate (Stockroom & Fulfillment),DA CONSULTING,"Lekki, LA, NG",2025-08-12,fulltime,direct_data,yearly,1853304.0,2346696.0,USD,False,,,,,"Position: NYSC Retail Associate (Stockroom \\& Fulfillment)

**Overall Purpose:** 

Ensure seamless stockroom operations and efficient online/WhatsApp order fulfillment while supporting in\\-store customer service and upholding the brand' standards.

**Key Responsibilities:** 

**1\\. Stockroom \\& Inventory Management:** 

\\- Receive, unpack, and accurately process incoming shipments; inspect for damages.

\\- Organize stockroom for optimal efficiency (categorising, labelling, secure storage).

\\- Conduct daily stock counts, cycle audits, and report discrepancies.

\\- Maintain meticulous inventory records and support shrinkage prevention efforts.

**2\\. Online/Whatsapp Order Fulfilment:** 

\\- Process and pack online/WhatsApp orders promptly for pickup/delivery.

\\- Coordinate with couriers and manage delivery logistics.

\\- Update order statuses in real\\-time and resolve fulfilment issues (e.g., goods in and goods out ledger).

\\- Ensure all orders align with the brand's presentation (packaging, notes).

**3\\. Customer Service \\& Retail Support:** 

\\- Assist shop\\-floor staff during peak hours: customer service, answer queries, process POS transactions, and locate products.

\\- Retrieve stockroom items for customers and staff requests.

\\- Maintain store standards: restock shelves, tidy displays, and uphold visual guidelines.

**4\\. Operational Compliance:** 

\\- Adhere to safety, security, and loss prevention protocols in stockroom/shop areas.

\\- Report maintenance issues (e.g., faulty equipment) immediately.

\\- Follow company policies for returns, exchanges, and damaged goods.

**Required Skills \\& Competencies:** 

\\- Logistics Aptitude: Strong organizational skills for inventory/order management.

\\- Tech Proficiency: Comfort with POS systems, inventory software, WhatsApp Business, and basic e\\-commerce platforms.

\\- Customer Focus: Friendly, solution\\-oriented approach for in\\-person/digital interactions.

\\- Precision: Attention to detail in order accuracy, labelling, and record\\-keeping.

\\- Adaptability: Seamlessly switch between back\\-of\\-house tasks and customer\\-facing duties.

\\- Team Collaboration: Coordinate with managers, sales staff, and delivery partners.

\\- Physical Stamina: Lift/move stock and stand for extended periods.

**Required Qualifications \\& Experience:** 

\\- High school diploma or equivalent.

\\- 1\\+ year in stockroom/inventory management, e\\-commerce fulfilment or retail operations.

\\- Experience with WhatsApp\\-based sales/order processing

\\- Familiarity with retail POS systems and inventory software.

\\- Customer service experience (retail/hospitality preferred).

\\- Focus is logistics, fulfilment, and flexible sales support.

Job Type: Full\\-time

Pay: ₦150,000\\.00 \\- ₦200,000\\.00 per month

Application Deadline: 22/08/2025",,https://ng.indeed.com/cmp/Da-Consulting,,,,,,,,,,,,
in-9f464e1688af9e97,indeed,https://ng.indeed.com/viewjob?jk=9f464e1688af9e97,http://ng.indeed.com/job/loan-performance-and-collections-officer-9f464e1688af9e97,Loan Performance and Collections Officer,Beryl Springs Limited,"Lagos, LA, NG",2025-08-12,fulltime,,,,,,True,,,,berylspringslimited@gmail.com,"VACANCY! VACANCY! VACANCY!!!

**COMPANY:** Snappy Credit limited is a Fintech company that provides quick loans to customers via an online process

**Job Location: IKEJA**

**Job Title :** Loan Performance and Collections Officer

**.Company Benefits**

1\\. Basic salary: 60k

2\\. Bonus: daily bonus, weekly bonus, (up to 15k)

3\\. Phone compensation ( Airtime \\& data)

4\\. Skills training within one week of joining the company and transportation subsidies.

5\\. Permission to work from home (return to office for skills training if not performing well)

6\\. Salary increased in three months and again in six months.

7\\. Year\\-end bonus for good performance every year.

**Employment Type: Full\\-time**

**RESPONSIBILITY:**

* **Loan performance tracking** – Monitoring repayment schedules to identify early signs of default or underperformance.
* **Collections management** – Following up on overdue accounts via calls, emails, messages, or visits to recover outstanding amounts.
* **Customer engagement** – Building and maintaining relationships with borrowers to encourage prompt repayment and resolve issues.
* **Negotiating repayment terms** – Offering loan restructuring or repayment plans for customers facing genuine difficulties.
* **Record keeping** – Maintaining accurate, up\\-to\\-date records of repayments, arrears, and collection activities.

**REQUIREMENTS:**

* Candidates should possess an SSCE/OND / HND / B.Sc qualification with 0 \\- 1 years work experience.
* **Experience:** 1–3 years’ experience in loan monitoring, debt recovery, or collections (experience in microfinance or banking is an added advantage).
* Strong understanding of loan processes, credit risk management, and collection procedures.
* Familiarity with financial regulations and compliance requirements.
* Excellent communication, negotiation, and persuasion abilities.
* Strong analytical and problem\\-solving skills.
* Proficiency in Microsoft Office tools, especially Excel and Word.
* High integrity and professionalism.
* Persistence, resilience, and ability to work under pressure.
* Good attention to detail with strong organizational skills.
* **Must have Smart Phone.(Android or iPhone)Method of Application:**

Interested and qualified candidates should send their CV using the Job Title.to: 09025395912 on WhatsApp and a copy

to: berylspringslimited@gmail.com

using the Job Title as the subject of the email.

Job Types: Full\\-time, Permanent, New grad",,https://ng.indeed.com/cmp/Beryl-Springs-Limited,,,,,,,,,,,,
in-8657c315039344ac,indeed,https://ng.indeed.com/viewjob?jk=8657c315039344ac,http://ng.indeed.com/job/accountant-8657c315039344ac,Accountant,Next Gear Group,"Abuja, FC, NG",2025-08-12,fulltime,direct_data,yearly,2647577.0,3352422.0,USD,False,,,,Hrnextgear@gmail.com,"JOB ADVERT: Accountant

Location: Abuja

A reputable real estate company based in Abuja, Nigeria. That specialize in residential property development, commercial real estate, property management and are committed to delivering exceptional value to our clients. We are seeking a dedicated and experienced Accountant to join our team and contribute to our continued success.

Key Responsibilities:

As our Accountant, you will play a crucial role in managing our financial operations. Your responsibilities will include, but are not limited to:

1\\. Financial Record Management: Accurately maintaining all financial records, including ledgers, journals, and other accounting documents, ensuring compliance with relevant accounting standards and company policies.

2\\. Accounts Payable and Receivable: Managing vendor invoices, processing payments, tracking outstanding receivables, and ensuring timely collections.

3\\. Bank Reconciliations: Performing regular bank reconciliations to ensure accuracy and identify any discrepancies.

3\\. Payroll Processing: Assisting with the preparation and processing of payroll, including statutory deductions and remittances.

4\\. Financial Reporting: Preparing periodic financial statements, including profit and loss statements, balance sheets, and cash flow statements, for management review.

5\\. Budgeting and Forecasting: Supporting the development of budgets and financial forecasts, and monitoring performance against these targets.

6\\. Tax Compliance: Ensuring timely and accurate submission of all tax returns (e.g., WHT, VAT, PAYE) and complying with all relevant tax regulations.

7\\. Audit Preparation: Assisting with internal and external audits by providing necessary documentation and explanations.

8\\. Financial Analysis: Conducting basic financial analysis to identify trends, variances, and areas for improvement.

9\\. Petty Cash Management: Managing and reconciling petty cash transactions.

Qualifications:

1\\. Bachelor's degree in Accounting, Finance, or a related field.

2\\. Professional accounting qualification (ACA, ACCA, ICAN) is a strong advantage.

3\\. Minimum of 3\\-5 years of progressive accounting experience, with a significant portion gained within the real estate industry in Nigeria.

4\\. Proficiency in accounting software (e.g., QuickBooks, Sage, Microsoft Dynamics) and advanced Microsoft Excel skills.

5\\. Strong understanding of Nigerian tax laws and financial regulations.

6\\. Excellent analytical, problem\\-solving, and organizational skills.

7\\. High level of accuracy and attention to detail.

8\\. Ability to work independently and as part of a team.

9\\. Strong communication and interpersonal skills.

To Apply:

Interested and qualified candidates should send their resume to

Hrnextgear@gmail.com

Use “Accountant” as the subject of your email.

Only shortlisted candidates will be contacted.

Job Type: Full\\-time

Pay: ₦250,000\\.00 per month",,https://ng.indeed.com/cmp/Next-Gear-Group,,,,,,,,,,,,
in-e9effc3b9189c5b7,indeed,https://ng.indeed.com/viewjob?jk=e9effc3b9189c5b7,http://ng.indeed.com/job/purchase-order-financing-relationship-manager-e9effc3b9189c5b7,Purchase Order Financing Relationship Manager,Jemi Neil,"Lagos, LA, NG",2025-08-12,fulltime,direct_data,yearly,5824670.0,7375330.0,USD,False,,,,,"**Job Title: Purchase Order Financing Relationship Manager**

**Location:** Victoria Island, Lagos  
**Department:** Commercial/Trade Finance/SME Lending  
**Reports To:** Head of Commercial Banking

**Job Summary:**

The Purchase Order Financing Relationship Manager is responsible for originating, structuring, and managing purchase order finance transactions. The role involves identifying eligible businesses, evaluating PO financing requests, managing client relationships, monitoring risk, and ensuring timely repayment. The ideal candidate is proactive, analytical, and experienced in credit/lending and trade finance.

**Key Responsibilities:**

* **Client Acquisition \\& Relationship Management:**
* Identify and onboard SMEs and businesses requiring PO financing.
* Manage relationships with new and existing clients, ensuring excellent customer experience.
* Conduct client visits, due diligence, and business assessments.
* **Credit \\& Risk Assessment:**
* Analyze clients' purchase orders, supplier contracts, and financial statements.
* Evaluate risk and structure financing solutions that align with internal risk appetite.
* Collaborate with credit and risk teams for transaction approval.
* **Transaction Management:**
* Oversee disbursement of funds tied to valid purchase orders.
* Monitor supplier delivery, invoice submissions, and client repayments.
* Resolve operational issues and ensure compliance with agreed terms.
* **Portfolio \\& Performance Monitoring:**
* Monitor loan performance and ensure adherence to repayment schedules.
* Flag delinquent accounts early and coordinate recovery strategies.
* Maintain accurate and up\\-to\\-date client records and reports.
* **Collaboration \\& Reporting:**
* Work closely with the credit, operations, and collections teams.
* Prepare regular reports on portfolio performance, risks, and opportunities.

**Key Requirements:**

* Bachelor’s degree in Finance, Accounting, Economics, Business Administration, or related field.
* Minimum of 3–5 years experience in SME lending, trade finance, or credit risk.
* Solid understanding of purchase order financing, supply chain, and credit risk analysis.
* Strong sales, communication, and negotiation skills.
* Proficiency in Microsoft Office (especially Excel) and CRM tools.
* Ability to work under pressure and meet deadlines.
* Digitally Savvy and understand current trend in business technology.

**Preferred Qualifications:**

* Professional certification (e.g., ACCA, CFA, CIBN, or relevant credit certification).
* Prior experience in a microfinance bank, fintech, or trade finance institution.

Job Type: Full\\-time

Pay: ₦500,000\\.00 \\- ₦600,000\\.00 per month

Application Question(s):

* What is your gender?
* How much do you currently earn?
* How soon are you able to resume?
* Where do you stay?",,https://ng.indeed.com/cmp/Jemi-Neil,,,,,,,,,,,,
in-00f9903dd9a17a8e,indeed,https://ng.indeed.com/viewjob?jk=00f9903dd9a17a8e,http://ng.indeed.com/job/credit-recovery-and-compliance-officer-00f9903dd9a17a8e,Credit Recovery and Compliance Officer,Beryl Springs Limited,"Lagos, LA, NG",2025-08-12,fulltime,,,,,,True,,,,berylspringslimited@gmail.com,"VACANCY! VACANCY! VACANCY!!!

**COMPANY:** Snappy Credit limited is a Fintech company that provides quick loans to customers via an online process

**Job Location: IKEJA**

**Job Title :** Credit Recovery and Compliance Officer

**.Company Benefits**

1\\. Basic salary: 60k

2\\. Bonus: daily bonus, weekly bonus, (up to 15k)

3\\. Phone compensation ( Airtime \\& data)

4\\. Skills training within one week of joining the company and transportation subsidies.

5\\. Permission to work from home (return to office for skills training if not performing well)

6\\. Salary increased in three months and again in six months.

7\\. Year\\-end bonus for good performance every year.

**Employment Type: Full\\-time**

**RESPONSIBILITY:**

* **Monitoring overdue accounts** – Tracking customers with outstanding payments and identifying high\\-risk accounts.
* **Debt recovery** – Contacting defaulting clients via calls, letters, and field visits to ensure repayment of overdue credit.
* **Negotiating settlements** – Discussing repayment terms, restructuring loans where necessary, and securing commitments for repayment.
* **Compliance enforcement** – Ensuring that all recovery actions follow legal guidelines, internal policies, and industry regulations.
* **Maintaining accurate records** – Documenting all recovery efforts, communications, and repayment agreements.

**REQUIREMENTS:**

* Candidates should possess an SSCE/OND / HND / B.Sc qualification with 0 \\- 1 years work experience.
* Understanding of credit policies, debt recovery procedures, and compliance regulations.
* Familiarity with relevant financial laws and regulatory frameworks.
* Strong communication, negotiation, and persuasion skills.
* Good analytical and problem\\-solving abilities.
* Proficiency in Microsoft Office applications, especially Excel and Word.
* High integrity, professionalism, and confidentiality in handling customer information.
* Resilience and persistence in pursuing overdue debts.
* Attention to detail with strong record\\-keeping abilities.
* **Must have Smart Phone.(Android or iPhone)Method of Application:**

Interested and qualified candidates should send their CV using the Job Title.to: 09025395912 on WhatsApp and a copy

to: berylspringslimited@gmail.com

using the Job Title as the subject of the email.

Job Types: Full\\-time, Permanent, New grad",,https://ng.indeed.com/cmp/Beryl-Springs-Limited,,,,,,,,,,,,
in-97858c7dd6ea4f21,indeed,https://ng.indeed.com/viewjob?jk=97858c7dd6ea4f21,http://ng.indeed.com/job/creative-director-97858c7dd6ea4f21,Creative Director,Del-York Group,"Lagos, LA, NG",2025-08-12,fulltime,,,,,,False,,,,,"The Creative Director will lead and manage the creative vision for both internal projects and external client campaigns. This role requires a strategic, client\\-focused individual with the ability to balance the needs of the agency's brand while delivering exceptional creative solutions for clients. The Creative Director will oversee a multidisciplinary in\\-house creative team and collaborate directly with clients to ensure the successful development and execution of innovative campaigns that achieve business objectives.

**Creative Strategy \\& Vision**

* Develop and implement a comprehensive creative strategy for the agency and its clients, aligning with business objectives and brand guidelines.
* Lead the conceptualization and design of innovative campaigns, ensuring ideas resonate with target audiences and stand out in competitive markets.
* Stay ahead of industry trends and emerging technologies to bring fresh, cutting\\-edge ideas to both internal and client projects.

**Client Collaboration \\& Relationship Management**

* Serve as the primary creative point of contact for external clients, ensuring their vision is translated into compelling campaigns.
* Partner with account managers to understand client needs, present creative concepts, and refine deliverables based on client feedback.
* Foster long\\-term relationships with clients by consistently delivering exceptional creative solutions that drive results.

**Team Leadership \\& Development**

* Lead, mentor, and inspire the internal creative team, fostering a culture of collaboration, innovation, and excellence.
* Assign and manage creative resources to ensure the successful and timely delivery of multiple projects.
* Provide clear direction, constructive feedback, and opportunities for team members to grow professionally.

**Project Oversight \\& Execution**

* Oversee the end\\-to\\-end creative development process, including ideation, design, production, and execution for both internal and client campaigns.
* Ensure all creative deliverables meet high\\-quality standards, align with strategic goals, and adhere to timelines and budgets.
* Troubleshoot challenges and provide creative solutions to meet project and client expectations.

**Brand Management \\& Consistency**

* Maintain and evolve the agency’s brand identity across all internal and external communications.
* Ensure brand consistency across client projects, adapting creative approaches to meet specific client needs while adhering to their brand guidelines.

**Skills and Qualification**

* Bachelor’s degree in Fine Arts, Marketing, Communications, or a related field (Master’s preferred).
* Minimum of 8 years of experience in a senior creative role, with at least 3 years managing teams in an agency or similar environment.
* Proven experience leading creative campaigns for diverse industries and clients, including portfolio examples.
* Strong understanding of branding, digital marketing, and traditional advertising channels.
* Excellent interpersonal and client\\-facing communication skills, including the ability to pitch ideas and negotiate solutions.
* Proficiency in creative tools and platforms (e.g., Adobe Creative Suite, Figma, or equivalent).
* Exceptional organizational skills with the ability to manage multiple projects and deadlines.

**Qualified candidates should apply with their Portfolio by using this link https://delyorkgroup.com/jobs/creative\\-director/**

Job Type: Full\\-time",,https://ng.indeed.com/cmp/Del--york-Group,,,,,,,,,,,,
in-9ef8ef180edd6595,indeed,https://ng.indeed.com/viewjob?jk=9ef8ef180edd6595,http://ng.indeed.com/job/repayment-monitoring-and-recovery-officer-9ef8ef180edd6595,Repayment Monitoring and Recovery Officer,Beryl Springs Limited,"Lagos, LA, NG",2025-08-12,fulltime,,,,,,True,,,,berylspringslimited@gmail.com,"VACANCY! VACANCY! VACANCY!!!

**COMPANY:** Snappy Credit limited is a Fintech company that provides quick loans to customers via an online process

**Job Location: IKEJA**

**Job Title :** Repayment Monitoring and Recovery Officer

**.Company Benefits**

1\\. Basic salary: 60k

2\\. Bonus: daily bonus, weekly bonus, (up to 15k)

3\\. Phone compensation ( Airtime \\& data)

4\\. Skills training within one week of joining the company and transportation subsidies.

5\\. Permission to work from home (return to office for skills training if not performing well)

6\\. Salary increased in three months and again in six months.

7\\. Year\\-end bonus for good performance every year.

**Employment Type: Full\\-time**

**RESPONSIBILITY:**

* **Monitoring loan repayments** – Tracking customers’ repayment schedules and identifying overdue or at\\-risk accounts.
* **Following up on outstanding debts** – Contacting customers through calls, emails, or visits to remind them of due payments.
* **Negotiating repayment plans** – Working with customers facing difficulties to arrange suitable repayment terms.
* **Maintaining repayment records** – Keeping accurate and up\\-to\\-date records of payment history and outstanding balances.
* **Reporting repayment trends** – Preparing regular reports on repayment performance and delinquency rates for management review.
* **Ensuring compliance** – Adhering to company credit policies, loan agreements, and relevant financial regulations.

**REQUIREMENTS:**

* **Experience:** 1–3 years’ experience in loan monitoring, credit control, debt recovery, or similar role (experience in microfinance or banking is an added advantage).
* Understanding of loan processes, credit policies, and recovery procedures.
* Familiarity with regulatory guidelines in the financial sector.
* Strong communication and negotiation skills.
* Good analytical and problem\\-solving abilities.
* Ability to work with targets and meet deadlines.
* Proficiency in MS Office tools (especially Excel and Word).
* **Must have Smart Phone.(Android or iPhone)Method of Application:**

Interested and qualified candidates should send their CV using the Job Title.to: 09025395912 on WhatsApp and a copy

to: berylspringslimited@gmail.com

using the Job Title as the subject of the email.

Job Types: Full\\-time, Permanent, New grad",,https://ng.indeed.com/cmp/Beryl-Springs-Limited,,,,,,,,,,,,
in-9998fb33f8eedced,indeed,https://ng.indeed.com/viewjob?jk=9998fb33f8eedced,http://ng.indeed.com/job/team-lead-tax-cost-management-9998fb33f8eedced,"Team Lead, Tax & Cost Management",Chioma,"Lagos, LA, NG",2025-08-12,fulltime,direct_data,yearly,12708371.0,16091629.0,USD,False,,,,,"**Koins Bank**, a member of Primera Africa Group, is a fully licensed microfinance bank dedicated to providing innovative financial solutions to businesses and individuals. Our goal is to enhance financial inclusion by offering a comprehensive suite of services tailored to meet the diverse needs of our clients.

The Team Lead, Tax and Cost Management, will be responsible for overseeing the bank's tax compliance, cost control processes. This role requires ensuring the bank adheres to tax laws, while implementing cost management strategies that maximize operational efficiency.

Duties \\& Responsibilities

* Ensure full compliance with tax laws, including but not limited to VAT, WHT, PAYE, and other local taxes.
* Prepare and file all tax and regulatory returns accurately and timely in accordance with the relevant authority requirements.
* Timely and accurate tax filings.
* Successful completion of internal and external audits
* Identify opportunities for cost optimization and recommend measures to enhance the profitability of the bank
* Act as the primary point of contact for tax authorities, handling any tax audits and ensuring the bank is prepared for any reviews.
* Advise management on tax implications for decisions made and recommend tax strategies to minimize liabilities while remaining compliant.
* Ensure proper documentation of all tax filings and reports for audit purposes.
* Analyse financial performance data and provide actionable insights to reduce operational expenses without compromising on quality

Qualifications

* 5\\-7 years of related experience
* Bachelor's degree in Accounting, Finance, Economics, or any related field from a recognized institution.
* Professional certifications such as ICAN (Institute of Chartered Accountants of Nigeria), ACCA (Association of Chartered Certified Accountants), or CITN is required.

Other Benefits

* 13th Month Salary
* Hybrid Work Model
* Leave Allowance
* Health Maintenance Organization (HMO)

Job Type: Full\\-time

Pay: From ₦1,200,000\\.00 per month

Expected Start Date: 04/09/2025",,https://ng.indeed.com/cmp/Chioma-3,,,,,,,,,,,,
in-f140a1023bca8722,indeed,https://ng.indeed.com/viewjob?jk=f140a1023bca8722,http://ng.indeed.com/job/mobile-flutter-developer-f140a1023bca8722,Mobile (Flutter) Developer,Bakkaz Information and Technology,"Lagos, LA, NG",2025-08-12,fulltime,direct_data,yearly,2118061.0,2681938.0,USD,False,,,,,"**Job Title:** Flutter Mobile Developer

**Company:** Bakkaz Information and Technology Ltd

**Location:** Ajah\\-Lekki, Lagos

**Job Type:** Full\\-time

**Experience Level:** 3 Years

**Salary:** ₦200,000

**Accommodation:** Provided (Compulsory on weekdays, Monday 8am \\- Friday 3pm)

**About Us:**

Bakkaz Information and Technology Ltd is a tech\\-driven company focused on delivering innovative digital solutions. We are seeking a skilled **Flutter Mobile Developer** to join our team and work on high\\-impact projects. As part of our company, you will have the opportunity to contribute to cutting\\-edge mobile apps that enhance user experiences across various industries.

**Job Overview:**

The **Flutter Mobile Developer** will be responsible for developing high\\-quality mobile applications for both iOS and Android platforms using the Flutter framework. This role requires a hands\\-on developer who can manage the mobile development lifecycle, from concept to deployment, ensuring top performance and seamless functionality. The ideal candidate will have a passion for mobile technologies, a keen eye for detail, and the ability to work within deadlines.

**Key Responsibilities:**

* Develop, test, and maintain cross\\-platform mobile applications using **Flutter**.
* Collaborate with the design and backend teams to implement new features.
* Write clean, scalable, and maintainable code while following best practices.
* Debug and troubleshoot issues, ensuring optimal app performance and user experience.
* Optimize mobile applications for maximum speed and scalability.
* Integrate mobile applications with external APIs and backend systems.
* Ensure smooth app deployment to both **Google Play** and the **Apple App Store**.
* Participate in code reviews to maintain code quality and consistency.
* Stay up\\-to\\-date with the latest mobile technologies and frameworks to continually enhance development processes.
* Produce and maintain technical documentation.

**Requirements:**

* **Experience:** Minimum 3 years of professional mobile development experience.

**Technical Skills:**

* Proficiency in **Flutter** and **Dart**.
* Experience deploying applications to both Android and iOS.
* Familiarity with RESTful APIs and integration of third\\-party libraries.
* Good understanding of **Git** for version control.
* Experience with **Firebase** (Authentication, Firestore, Cloud Functions, etc.).
* Familiarity with native development in **iOS** and **Android** is an advantage.
* Understanding of UI/UX design principles and ability to implement clean and responsive interfaces.
* Knowledge of mobile app architecture patterns (e.g., MVC, MVVM).

**Soft Skills:**

* Strong communication skills with the ability to collaborate effectively.
* A problem\\-solving mindset and keen attention to detail.
* Ability to work independently and meet tight deadlines.
* Eagerness to learn and adapt to new technologies and trends.

**Additional Benefits:**

* Accommodation is provided by the company and is **compulsory on weekdays** (Monday 8am to Friday 3pm).
* Opportunity to work on exciting projects in a collaborative environment.
* Professional development and growth opportunities within the company.
* Supportive work culture with a focus on innovation and creativity.

Job Type: Full\\-time

Pay: ₦200,000\\.00 per month",,https://ng.indeed.com/cmp/Bakkaz-Information-and-Technology,,,,,,,,,,,,
in-8db293d6a3f17d43,indeed,https://ng.indeed.com/viewjob?jk=8db293d6a3f17d43,http://ng.indeed.com/job/head-procurement-supply-chain-8db293d6a3f17d43,"Head, Procurement & Supply Chain",,"Uyo, AK, NG",2025-08-12,fulltime,,,,,,False,,,,,"**Role Summary**

* This role will take responsibility for efficiently managing the sourcing, negotiation, and procurement of raw and building materials, ensuring consistent availability, cost efficiency, and rigorous quality adherence aligned with project timelines.
* Outcome: Uninterrupted materials supply at optimized cost and superior quality, preventing delays in project schedules and construction activities.

**Detailed Responsibilities**

* Develop and implement acomprehensive procurement strategytailored to construction phases, medical equipment schedules, and operational readiness needs.
* PrepareRequest for Proposals (RFPs), ITTs, bid evaluation criteria, and tender documents; coordinate bid reviews with cross\\-functional teams.
* Conductpre\\-qualification and due diligenceon vendors, including financial capacity, technical expertise, and regulatory compliance.
* Lead negotiations for construction materials, specialized medical devices, hospital furniture, IT systems, and facility management contracts.
* Establish and maintainframework agreementsfor recurrent supply needs while ensuring pricing competitiveness.
* Oversee end\\-to\\-endlogistics and supply chain operations including import permits, customs clearance, warehousing, and just\\-in\\-time delivery to site.
* Build and maintain aprocurement trackerlinked to the project schedule to flag any lead time risks early.
* Work with finance to ensure timely vendor payments and resolve disputes.
* Implement and enforceanti\\-corruption and ethical procurement policiesin line with international standards.
* Generate periodic procurement reports with cost\\-savings analysis, supplier performance ratings, and supply chain KPIs.

**Key Deliverables**

* Strategic procurement plan aligned with project phases.
* Strict compliance by Vendors/Contractors to Contracts and vendor agreements delivering cost savings and value.
* On\\-time delivery of materials and equipment.
* Robust and efficient procurement, inventory and logistics management system.

**Requirements**

* Bachelor’s degree in Supply Chain Management, Procurement, Business Administration, Engineering, or related field.
* Master’s in Logistics, Procurement, or Supply Chain Management is an advantage.
* Chartered Institute of Procurement \\& Supply (CIPS) or equivalent**r**equired.

Background / Experience

* Minimum 15 years experience in procurement and supply chain, with at least 5 years in a managerial capacity.
* Demonstrated experience inconstruction and hospital equipment procurement(importation, vendor selection, regulatory compliance).
* Experience with ERP systems (SAP, Oracle, or similar) and large project Strong negotiation and contract management skills.
* Deep understanding of international and local supply chain dynamics.
* Analytical skills for cost\\-benefit analysis and supplier performance evaluation.
* Excellent communication and vendor relationship management abilities.
* Knowledge of import / export regulationsand customs processes.

Job Type: Full\\-time",,https://ng.indeed.comNone,,,,,,,,,,,,
